energy_type,postcode,location_name,consumption_level_kwh,provider,product,unit_rate_ct_per_kwh,standing_charge_eur_per_year,signup_bonus,price_guarantee_months,contract_length_months
GAS,71691,Freiberg,30000,Vattenfall Sales,Easy24 Gas,10.16,214.8,397,24,24 Monate
GAS,71691,Freiberg,30000,Vattenfall Sales,Natur12 Gas,10.2,190.8,382,12,12 Monate
GAS,71691,Freiberg,30000,Vattenfall Sales,Natur24 Gas,10.26,214.8,397,24,24 Monate
GAS,71691,Freiberg,30000,Yippie,Comfort Yippie Gas,9.34,104.83,0,12,12 Monate
GAS,71691,Freiberg,30000,eins energie in sachsen,einsErdgas Online,10.06,91.17,180,12,12 Monate
GAS,71691,Freiberg,30000,enercity,enercity Gas natürlich garantiert,10.22,144.22,298,12,12 Monate
GAS,71691,Freiberg,30000,eprimo,eprimo Erdgas PrimaKlima,7.56,875.55,425,12,12 Monate
GAS,71691,Freiberg,30000,eprimo,eprimo Erdgas PrimaKlima Pur,6.94,854.79,0,12,12 Monate
GAS,71691,Freiberg,30000,goldgas,goldgas green12 Gas,10.52,205.79,400,12,12 Monate
GAS,71691,Freiberg,30000,goldgas,goldgas sicher12 Basic Gas,9.47,123.87,0,12,12 Monate
GAS,71691,Freiberg,30000,goldgas,goldgas sicher12 Gas,9.98,205.79,375,12,12 Monate
GAS,71691,Freiberg,30000,goldgas,goldgas sicher24 Gas,9.93,204.61,400,24,24 Monate
GAS,71691,Freiberg,35000,ENTEGA,ENTEGA Ökogas eco,10.29,91.86,340,12,12 Monate
GAS,71691,Freiberg,35000,ENTEGA,ENTEGA Ökogas fix 24,10.16,120,444,24,24 Monate
GAS,71691,Freiberg,35000,Erdgas Südwest,gas smart,10.39,36.77,214,12,12 Monate
GAS,71691,Freiberg,35000,ExtraEnergie,extraenergie Gas 12 Bonus,12.06,109.44,1299.13,12,12 Monate
GAS,71691,Freiberg,35000,ExtraEnergie,extraenergie Gas 24 Bonus,11.64,163.2,1186.42,24,24 Monate
GAS,71691,Freiberg,35000,GGEW,GGEW Gas Vario,9.57,77.35,0,12,12 Monate
GAS,71691,Freiberg,35000,Grünwelt Wärmestrom,Gas Bonus 24,9.49,886.51,1051.2,24,24 Monate
GAS,71691,Freiberg,35000,Grünwelt Wärmestrom,Gas Classic,7.49,780.18,0,12,12 Monate
GAS,71691,Freiberg,35000,Grünwelt Wärmestrom,Gas Easy 12,9.09,886.51,851,12,12 Monate
GAS,71691,Freiberg,35000,KlickEnergie,KlickGas,10.17,84.37,190,12,12 Monate
GAS,71691,Freiberg,35000,LichtBlick,LichtBlick Gas 12,8.69,456.82,279.87,12,12 Monate
GAS,71691,Freiberg,35000,LichtBlick,LichtBlick Gas 24,8.37,526.79,241.94,24,24 Monate
GAS,71691,Freiberg,35000,LichtBlick,LichtBlick Gas Komfort 12,8.28,424.69,265.82,12,12 Monate
GAS,71691,Freiberg,35000,LogoEnergie,LOGO Gas clever,9.7,57.12,0,12,12 Monate
GAS,71691,Freiberg,35000,MAINGAU Energie,MAINGAU-GasKomfort,8.9,180,0,12,12 Monate
GAS,71691,Freiberg,35000,MAXENERGY,MAX Basic Gas 12,9.44,124.59,0,12,12 Monate
GAS,71691,Freiberg,35000,MONTANA,Erdgas Basic (12M),9.31,168.22,0,12,12 Monate
GAS,71691,Freiberg,35000,MONTANA,Erdgas Garant (12M),10.96,168.22,675.63,12,12 Monate
GAS,71691,Freiberg,35000,MONTANA,Erdgas Garant (24M),10.42,168.22,722.51,24,24 Monate
GAS,71691,Freiberg,35000,MONTANA,Erdgas Garant (24M) Biogas10,11.38,168.22,772.49,24,24 Monate
GAS,71691,Freiberg,35000,Mainova,Mainova Erdgas Online 12,10.24,175,504.98,12,12 Monate
GAS,71691,Freiberg,35000,Mainova,Mainova Erdgas Online 12 Klimaplus,10.59,175,504.98,12,12 Monate
GAS,71691,Freiberg,35000,NEW Energie,Blauer Himmel Gas,10.4,88.41,424.85,12,12 Monate
GAS,71691,Freiberg,35000,NEW Energie,NEWgas ideal 24,10.04,88.41,370.11,24,24 Monate
GAS,71691,Freiberg,35000,NEW Energie,NEWgas online,10.16,88.41,434.2,12,12 Monate
GAS,71691,Freiberg,35000,SachsenEnergie Versorgung,Erdgas 12,10.39,153.74,411.72,12,12 Monate
GAS,71691,Freiberg,35000,Stadtwerke München,M-Erdgas Fix,10.69,187.03,550,12,12 Monate
GAS,71691,Freiberg,35000,TEAG Thüringer Energie,TEAG.Gas direkt,10.42,128.53,380,12,12 Monate
GAS,71691,Freiberg,35000,Vattenfall Sales,Easy12 Gas,10.06,214.8,376,12,12 Monate
GAS,71691,Freiberg,35000,Vattenfall Sales,Easy24 Gas,10.2,214.8,391,24,24 Monate
GAS,71691,Freiberg,35000,Vattenfall Sales,Natur12 Gas,10.16,214.8,376,12,12 Monate
GAS,71691,Freiberg,35000,Vattenfall Sales,Natur24 Gas,10.3,214.8,391,24,24 Monate
GAS,71691,Freiberg,35000,Yippie,Comfort Yippie Gas,9.35,104.83,0,12,12 Monate
GAS,71691,Freiberg,35000,enercity,enercity Gas natürlich garantiert,10.22,144.22,298,12,12 Monate
GAS,71691,Freiberg,35000,eprimo,eprimo Erdgas PrimaKlima,7.91,872.64,425,12,12 Monate
GAS,71691,Freiberg,35000,eprimo,eprimo Erdgas PrimaKlima Pur,7.26,869.96,0,12,12 Monate
GAS,71691,Freiberg,35000,goldgas,goldgas sicher12 Basic Gas,9.47,135.77,0,12,12 Monate
GAS,71691,Freiberg,35000,goldgas,goldgas sicher12 Gas,9.98,234.35,374.99,12,12 Monate
GAS,71691,Freiberg,35000,goldgas,goldgas sicher24 Gas,9.92,218.89,399.98,24,24 Monate
GAS,71691,Freiberg,35000,idealenergie,heim gas premium B,10.07,652.8,726.74,12,12 Monate
GAS,71691,Freiberg,35000,team energie,teamgas günstig,9.6,108.84,0,12,12 Monate
GAS,71691,Freiberg,40000,ENTEGA,ENTEGA Ökogas eco,10.29,91.86,340,12,12 Monate
GAS,71691,Freiberg,40000,ENTEGA,ENTEGA Ökogas fix 24,10.16,120,446,24,24 Monate
GAS,71691,Freiberg,40000,Erdgas Südwest,gas smart,10.39,36.77,244,12,12 Monate
GAS,71691,Freiberg,40000,ExtraEnergie,extraenergie Gas 12 Bonus,12,159.48,1438.25,12,12 Monate
GAS,71691,Freiberg,40000,ExtraEnergie,extraenergie Gas 24 Bonus,11.43,169.56,1185.39,24,24 Monate
GAS,71691,Freiberg,40000,GGEW,GGEW Gas Vario,9.57,77.35,0,12,12 Monate
GAS,71691,Freiberg,40000,Grünwelt Wärmestrom,Gas Bonus 24,9.77,890.65,1074.8,24,24 Monate
GAS,71691,Freiberg,40000,Grünwelt Wärmestrom,Gas Classic,7.71,780.36,0,12,12 Monate
GAS,71691,Freiberg,40000,Grünwelt Wärmestrom,Gas Easy 12,9.37,890.65,851,12,12 Monate
GAS,71691,Freiberg,40000,LichtBlick,LichtBlick Gas 12,8.69,456.82,314.63,12,12 Monate
GAS,71691,Freiberg,40000,LichtBlick,LichtBlick Gas 24,8.37,526.79,271.24,24,24 Monate
GAS,71691,Freiberg,40000,LichtBlick,LichtBlick Gas Komfort 12,8.28,424.69,298.94,12,12 Monate
GAS,71691,Freiberg,40000,LogoEnergie,LOGO Gas clever,9.7,57.12,0,12,12 Monate
GAS,71691,Freiberg,40000,MAINGAU Energie,MAINGAU-GasKomfort,8.94,180,0,12,12 Monate
GAS,71691,Freiberg,40000,MAXENERGY,MAX Basic Gas 12,9.44,124.59,0,12,12 Monate
GAS,71691,Freiberg,40000,MAXENERGY,MAX Safety Gas 24,9.57,124.59,0,24,24 Monate
GAS,71691,Freiberg,40000,MONTANA,Erdgas Basic (12M),9.34,168.22,0,12,12 Monate
GAS,71691,Freiberg,40000,MONTANA,Erdgas Garant (12M),10.96,168.22,757.83,12,12 Monate
GAS,71691,Freiberg,40000,MONTANA,Erdgas Garant (24M),10.44,168.22,801.41,24,24 Monate
GAS,71691,Freiberg,40000,MONTANA,Erdgas Garant (24M) Biogas10,11.39,168.22,858.53,24,24 Monate
GAS,71691,Freiberg,40000,Mainova,Mainova Erdgas Online 12,10.24,175,536.83,12,12 Monate
GAS,71691,Freiberg,40000,Mainova,Mainova Erdgas Online 12 Klimaplus,10.59,175,536.83,12,12 Monate
GAS,71691,Freiberg,40000,NEW Energie,Blauer Himmel Gas,10.4,88.41,500,12,12 Monate
GAS,71691,Freiberg,40000,NEW Energie,NEWgas easy 24,9.68,88.41,0,24,24 Monate
GAS,71691,Freiberg,40000,NEW Energie,NEWgas ideal 24,10.04,88.41,397.89,24,24 Monate
GAS,71691,Freiberg,40000,NEW Energie,NEWgas online,10.16,88.41,450,12,12 Monate
GAS,71691,Freiberg,40000,SachsenEnergie Versorgung,Erdgas 12,10.39,153.74,419.95,12,12 Monate
GAS,71691,Freiberg,40000,Stadtwerke München,M-Erdgas Fix,10.69,187.03,600,12,12 Monate
GAS,71691,Freiberg,40000,TEAG Thüringer Energie,TEAG.Gas direkt,10.42,128.53,380,12,12 Monate
GAS,71691,Freiberg,40000,Vattenfall Sales,Easy12 Gas,10.06,214.8,387,12,12 Monate
GAS,71691,Freiberg,40000,Vattenfall Sales,Easy24 Gas,10.2,214.8,402,24,24 Monate
GAS,71691,Freiberg,40000,Vattenfall Sales,Natur12 Gas,10.16,214.8,387,12,12 Monate
GAS,71691,Freiberg,40000,Vattenfall Sales,Natur24 Gas,10.3,214.8,402,24,24 Monate
GAS,71691,Freiberg,40000,Yippie,Comfort Yippie Gas,9.37,104.83,0,12,12 Monate
GAS,71691,Freiberg,40000,enercity,enercity Gas natürlich garantiert,10.22,144.22,298,12,12 Monate
GAS,71691,Freiberg,40000,eprimo,eprimo Erdgas PrimaKlima,8.23,847.17,425,12,12 Monate
GAS,71691,Freiberg,40000,eprimo,eprimo Erdgas PrimaKlima Pur,7.5,884.12,0,12,12 Monate
GAS,71691,Freiberg,40000,goldgas,goldgas sicher12 Basic Gas,9.47,148.86,0,12,12 Monate
GAS,71691,Freiberg,40000,goldgas,goldgas sicher12 Gas,10.1,239.11,374.98,12,12 Monate
GAS,71691,Freiberg,40000,goldgas,goldgas sicher24 Gas,10.05,192.71,400,24,24 Monate
GAS,71691,Freiberg,40000,team energie,teamgas günstig,9.6,108.84,0,12,12 Monate
GAS,71691,Freiberg,45000,ENTEGA,ENTEGA Ökogas eco,10.29,91.86,340,12,12 Monate
GAS,71691,Freiberg,45000,ENTEGA,ENTEGA Ökogas fix 24,10.16,120,446,24,24 Monate
GAS,71691,Freiberg,45000,Erdgas Südwest,gas smart,10.39,36.77,250,12,12 Monate
GAS,71691,Freiberg,45000,ExtraEnergie,extraenergie Gas 12 Bonus,11.97,172.08,1556.4,12,12 Monate
GAS,71691,Freiberg,45000,ExtraEnergie,extraenergie Gas 24 Bonus,11.43,178.32,1330.46,24,24 Monate
GAS,71691,Freiberg,45000,GGEW,GGEW Gas Vario,9.57,77.35,0,12,12 Monate
GAS,71691,Freiberg,45000,Grünwelt Wärmestrom,Gas Bonus 24,9.99,892.15,1098.15,24,24 Monate
GAS,71691,Freiberg,45000,Grünwelt Wärmestrom,Gas Classic,7.91,778.36,0,12,12 Monate
GAS,71691,Freiberg,45000,Grünwelt Wärmestrom,Gas Easy 12,9.59,892.15,852,12,12 Monate
GAS,71691,Freiberg,45000,LichtBlick,LichtBlick Gas 12,8.69,456.82,349.39,12,12 Monate
GAS,71691,Freiberg,45000,LichtBlick,LichtBlick Gas 24,8.37,526.79,300.53,24,24 Monate
GAS,71691,Freiberg,45000,LichtBlick,LichtBlick Gas Komfort 12,8.28,424.69,332.06,12,12 Monate
GAS,71691,Freiberg,45000,LogoEnergie,LOGO Gas clever,9.7,57.12,0,12,12 Monate
GAS,71691,Freiberg,45000,MAINGAU Energie,MAINGAU-GasKomfort,8.97,180,0,12,12 Monate
GAS,71691,Freiberg,45000,MAXENERGY,MAX Basic Gas 12,9.44,124.59,0,12,12 Monate
GAS,71691,Freiberg,45000,MAXENERGY,MAX Safety Gas 24,9.57,124.59,0,24,24 Monate
GAS,71691,Freiberg,45000,MONTANA,Erdgas Basic (12M),9.38,168.22,0,12,12 Monate
GAS,71691,Freiberg,45000,MONTANA,Erdgas Garant (12M),10.97,168.22,840.83,12,12 Monate
GAS,71691,Freiberg,45000,MONTANA,Erdgas Garant (24M),10.45,168.22,880.49,24,24 Monate
GAS,71691,Freiberg,45000,MONTANA,Erdgas Garant (24M) Biogas10,11.4,168.22,944.75,24,24 Monate
GAS,71691,Freiberg,45000,Mainova,Mainova Erdgas Online 12,10.24,175,536.83,12,12 Monate
GAS,71691,Freiberg,45000,Mainova,Mainova Erdgas Online 12 Klimaplus,10.59,175,536.83,12,12 Monate
GAS,71691,Freiberg,45000,NEW Energie,Blauer Himmel Gas,10.4,88.41,500,12,12 Monate
GAS,71691,Freiberg,45000,NEW Energie,NEWgas easy 24,9.68,88.41,0,24,24 Monate
GAS,71691,Freiberg,45000,NEW Energie,NEWgas ideal 24,10.04,88.41,404.94,24,24 Monate
GAS,71691,Freiberg,45000,NEW Energie,NEWgas online,10.16,88.41,450,12,12 Monate
GAS,71691,Freiberg,45000,SachsenEnergie Versorgung,Erdgas 12,10.39,153.74,419.95,12,12 Monate
GAS,71691,Freiberg,45000,Stadtwerke München,M-Erdgas Fix,10.69,187.03,600,12,12 Monate
GAS,71691,Freiberg,45000,TEAG Thüringer Energie,TEAG.Gas direkt,10.42,128.53,380,12,12 Monate
GAS,71691,Freiberg,45000,Vattenfall Sales,Easy12 Gas,10.12,214.8,387,12,12 Monate
GAS,71691,Freiberg,45000,Vattenfall Sales,Easy24 Gas,10.22,214.8,387,24,24 Monate
GAS,71691,Freiberg,45000,Vattenfall Sales,Natur12 Gas,10.22,214.8,387,12,12 Monate
GAS,71691,Freiberg,45000,Yippie,Comfort Yippie Gas,9.38,104.83,0,12,12 Monate
GAS,71691,Freiberg,45000,enercity,enercity Gas natürlich garantiert,10.22,144.22,298,12,12 Monate
GAS,71691,Freiberg,45000,eprimo,eprimo Erdgas PrimaKlima,8.49,814.57,425,12,12 Monate
GAS,71691,Freiberg,45000,eprimo,eprimo Erdgas PrimaKlima Pur,7.69,900.31,0,12,12 Monate
GAS,71691,Freiberg,45000,goldgas,goldgas sicher12 Basic Gas,9.47,160.76,0,12,12 Monate
GAS,71691,Freiberg,45000,goldgas,goldgas sicher12 Gas,10.09,264.1,375,12,12 Monate
GAS,71691,Freiberg,45000,goldgas,goldgas sicher24 Gas,10.05,212.94,399.99,24,24 Monate
GAS,71691,Freiberg,45000,idealenergie,heim gas premium B,10.13,652.8,781.71,12,12 Monate
GAS,71691,Freiberg,45000,team energie,teamgas günstig,9.6,108.84,0,12,12 Monate
GAS,81671,München,1000,E WIE EINFACH,EinPreisTarif24,19.79,0,0,24,24 Monate
GAS,81671,München,1000,E WIE EINFACH,EinfachGünstig Gas,10.58,146.4,77.27,12,12 Monate
GAS,81671,München,1000,E WIE EINFACH,MeinSmartTarif Gas,10.58,146.4,99.53,24,24 Monate
GAS,81671,München,1000,ENTEGA,ENTEGA Ökogas fix 24,9.32,120,0,24,24 Monate
GAS,81671,München,1000,EnBW,Komfortabel und Sicher Privatgas,10.14,140.98,32,18,12 Monate
GAS,81671,München,1000,Erenja,Erdgas Fix,9.23,83.54,0,12,12 Monate
GAS,81671,München,1000,GGEW,GGEW Gas Vario,8.98,107.1,0,12,12 Monate
GAS,81671,München,1000,Gut & Grün,Gut & Grün,11.94,73.66,0,12,12 Monate
GAS,81671,München,1000,KlickEnergie,KlickGas,11.83,83.18,0,12,12 Monate
GAS,81671,München,1000,KlickEnergie,Klickgas12 plus,11.83,83.18,0,12,12 Monate
GAS,81671,München,1000,KlickEnergie,Klickgas24 plus,11.54,83.18,0,24,24 Monate
GAS,81671,München,1000,LichtBlick,LichtBlick Gas Komfort 12,9.16,106.92,15.88,12,12 Monate
GAS,81671,München,1000,NEW Energie,Blauer Himmel Gas,11.31,83.18,0,12,12 Monate
GAS,81671,München,1000,NEW Energie,NEWgas easy 12,11.23,83.18,0,12,12 Monate
GAS,81671,München,1000,NEW Energie,NEWgas easy 24,10.95,83.18,0,24,24 Monate
GAS,81671,München,1000,NEW Energie,NEWgas ideal 24,10.95,83.18,0,24,24 Monate
GAS,81671,München,1000,NEW Energie,NEWgas online,11.06,83.18,0,12,12 Monate
GAS,81671,München,1000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12,10.2,131.38,50,12,12 Monate
GAS,81671,München,1000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12 Natur,10.28,131.38,50,12,12 Monate
GAS,81671,München,1000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24,10.28,131.38,50,24,24 Monate
GAS,81671,München,1000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24 Natur,10.36,131.38,50,24,24 Monate
GAS,81671,München,1000,Raiffeisen Energie,RGas 12,9.82,97.71,0,12,12 Monate
GAS,81671,München,1000,SWU Stadtwerke Ulm/Neu-Ulm,SWU SchwabenGas online,10.44,96.12,0,12,12 Monate
GAS,81671,München,1000,Stadtwerke Augsburg,swa Gas Online,9.94,112.92,0,12,12 Monate
GAS,81671,München,1000,Stadtwerke Flensburg,Flensburg eXzellent,9.34,95.08,0,12,12 Monate
GAS,81671,München,1000,Stadtwerke Pforzheim,SWP MaxSpar Gas,11.35,158.15,72,12,12 Monate
GAS,81671,München,1000,TEAG Thüringer Energie,TEAG.Gas direkt,9.64,114.14,33,12,12 Monate
GAS,81671,München,1000,Technische Werke Schussental,susiGas 12,10.44,110.49,0,12,12 Monate
GAS,81671,München,1000,Vattenfall Sales,Bio12 Gas 15,10.38,166.8,88,12,12 Monate
GAS,81671,München,1000,Vattenfall Sales,Bio12 Gas 65,12,166.8,88,12,12 Monate
GAS,81671,München,1000,Vattenfall Sales,Bio24 Gas 15,10.54,166.8,88,24,24 Monate
GAS,81671,München,1000,Vattenfall Sales,Bio24 Gas 65,12.18,166.8,88,24,24 Monate
GAS,81671,München,1000,Vattenfall Sales,Easy12 Gas,9.84,166.8,88,12,12 Monate
GAS,81671,München,1000,Vattenfall Sales,Easy12 Gas Standard,8.68,94.8,0,12,12 Monate
GAS,81671,München,1000,Vattenfall Sales,Easy24 Gas,10.04,166.8,88,24,24 Monate
GAS,81671,München,1000,Vattenfall Sales,Natur12 Gas,9.94,166.8,88,12,12 Monate
GAS,81671,München,1000,Vattenfall Sales,Natur24 Gas,10.14,166.8,88,24,24 Monate
GAS,81671,München,1000,Yello Strom,Mein Yello Gas Basic,9.7,161.31,43.91,12,12 Monate
GAS,81671,München,1000,eins energie in sachsen,einsErdgas Online,9.57,121.64,19.9,12,12 Monate
GAS,81671,München,1000,enercity,enercity Gas natürlich garantiert,9.13,181.32,97,12,12 Monate
GAS,81671,München,1000,team energie,teamgas günstig,9.2,114.36,0,12,12 Monate
GAS,81671,München,1000,team energie,teamgas günstig 24,10.16,109.56,0,24,24 Monate
GAS,81671,München,2000,Brillant Energie,Brillant Gas Natur 24,9.85,166.48,54.15,24,24 Monate
GAS,81671,München,2000,E WIE EINFACH,EinfachGünstig Gas,10.58,146.4,93.14,12,12 Monate
GAS,81671,München,2000,E WIE EINFACH,MeinSmartTarif Gas,10.58,146.4,99.53,24,24 Monate
GAS,81671,München,2000,ENTEGA,ENTEGA Ökogas fix 24,9.32,120,0,24,24 Monate
GAS,81671,München,2000,EnBW,Komfortabel und Sicher Privatgas,10.14,140.98,37,18,12 Monate
GAS,81671,München,2000,Erenja,Erdgas Fix,9.23,83.54,0,12,12 Monate
GAS,81671,München,2000,GGEW,GGEW Gas Vario,8.98,107.1,0,12,12 Monate
GAS,81671,München,2000,Gut & Grün,Gut & Grün,10.98,73.66,0,12,12 Monate
GAS,81671,München,2000,Leu Energie,Leu Erdgas Ideal 12,11.73,76.04,0,12,12 Monate
GAS,81671,München,2000,LichtBlick,LichtBlick Gas 12,9.57,139.05,26.44,12,12 Monate
GAS,81671,München,2000,LichtBlick,LichtBlick Gas Komfort 12,9.16,106.92,23.21,12,12 Monate
GAS,81671,München,2000,NEW Energie,Blauer Himmel Gas,11.31,83.18,0,12,12 Monate
GAS,81671,München,2000,NEW Energie,NEWgas easy 12,11.23,83.18,0,12,12 Monate
GAS,81671,München,2000,NEW Energie,NEWgas easy 24,10.95,83.18,0,24,24 Monate
GAS,81671,München,2000,NEW Energie,NEWgas ideal 24,10.95,83.18,0,24,24 Monate
GAS,81671,München,2000,NEW Energie,NEWgas online,11.06,83.18,0,12,12 Monate
GAS,81671,München,2000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12,10.2,131.38,50,12,12 Monate
GAS,81671,München,2000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12 Natur,10.28,131.38,50,12,12 Monate
GAS,81671,München,2000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24,10.28,131.38,50,24,24 Monate
GAS,81671,München,2000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24 Natur,10.36,131.38,50,24,24 Monate
GAS,81671,München,2000,Raiffeisen Energie,RGas 12,9.82,97.71,0,12,12 Monate
GAS,81671,München,2000,SWU Stadtwerke Ulm/Neu-Ulm,SWU SchwabenGas online,10.44,96.12,0,12,12 Monate
GAS,81671,München,2000,Stadtwerke Augsburg,swa Gas Online,9.94,112.92,0,12,12 Monate
GAS,81671,München,2000,Stadtwerke Flensburg,Flensburg eXzellent,9.34,95.08,0,12,12 Monate
GAS,81671,München,2000,Stadtwerke Leipzig,L-Gas.pur 24,9.33,161.73,51.88,24,24 Monate
GAS,81671,München,2000,Stadtwerke Pforzheim,SWP MaxSpar Gas,11.35,158.15,86,12,12 Monate
GAS,81671,München,2000,TEAG Thüringer Energie,TEAG.Gas direkt,9.64,114.14,33,12,12 Monate
GAS,81671,München,2000,Vattenfall Sales,Bio12 Gas 15,10.38,166.8,99,12,12 Monate
GAS,81671,München,2000,Vattenfall Sales,Bio12 Gas 65,12,166.8,99,12,12 Monate
GAS,81671,München,2000,Vattenfall Sales,Bio24 Gas 15,10.54,166.8,99,24,24 Monate
GAS,81671,München,2000,Vattenfall Sales,Bio24 Gas 65,12.18,166.8,99,24,24 Monate
GAS,81671,München,2000,Vattenfall Sales,Easy12 Gas,9.84,166.8,99,12,12 Monate
GAS,81671,München,2000,Vattenfall Sales,Easy12 Gas Standard,8.68,94.8,0,12,12 Monate
GAS,81671,München,2000,Vattenfall Sales,Easy24 Gas,10.04,166.8,109,24,24 Monate
GAS,81671,München,2000,Vattenfall Sales,Natur12 Gas,9.94,166.8,99,12,12 Monate
GAS,81671,München,2000,Vattenfall Sales,Natur24 Gas,10.14,166.8,109,24,24 Monate
GAS,81671,München,2000,Yello Strom,Mein Yello Gas Basic,9.7,161.31,56.85,12,12 Monate
GAS,81671,München,2000,eins energie in sachsen,einsErdgas Online,9.57,121.64,14.05,12,12 Monate
GAS,81671,München,2000,enercity,enercity Gas natürlich garantiert,9.13,181.32,97,12,12 Monate
GAS,81671,München,2000,team energie,teamgas günstig,9.2,114.36,0,12,12 Monate
GAS,81671,München,2000,team energie,teamgas günstig 24,10.16,109.56,0,24,24 Monate
GAS,81671,München,3000,Brillant Energie,Brillant Gas Natur 24,9.85,166.48,68.83,24,24 Monate
GAS,81671,München,3000,E WIE EINFACH,EinfachGünstig Gas,10.28,146.4,102.27,12,12 Monate
GAS,81671,München,3000,E WIE EINFACH,MeinSmartTarif Gas,10.28,146.4,108.88,24,24 Monate
GAS,81671,München,3000,ENTEGA,ENTEGA Ökogas eco,9.21,128.96,0,12,12 Monate
GAS,81671,München,3000,ENTEGA,ENTEGA Ökogas fix 24,9.32,120,0,24,24 Monate
GAS,81671,München,3000,EnBW,Komfortabel und Sicher Privatgas,10.14,140.98,52,18,12 Monate
GAS,81671,München,3000,Erenja,Erdgas Fix,9.23,83.54,0,12,12 Monate
GAS,81671,München,3000,GGEW,GGEW Gas Vario,8.98,107.1,0,12,12 Monate
GAS,81671,München,3000,Gut & Grün,Gut & Grün,10.44,73.66,0,12,12 Monate
GAS,81671,München,3000,LichtBlick,LichtBlick Gas 12,9.57,139.05,34.09,12,12 Monate
GAS,81671,München,3000,LichtBlick,LichtBlick Gas Komfort 12,9.16,106.92,30.54,12,12 Monate
GAS,81671,München,3000,LogoEnergie,LOGO Gas clever,9.28,85.68,0,12,12 Monate
GAS,81671,München,3000,LogoEnergie,LOGO Gas clever öko,10,85.68,0,12,12 Monate
GAS,81671,München,3000,Lünestrom,Ökogas fix,9.5,106.98,0,12,12 Monate
GAS,81671,München,3000,MAXENERGY,MAX Basic Gas 12,8.17,157.52,0,12,12 Monate
GAS,81671,München,3000,NEW Energie,NEWgas easy 24,10.95,83.18,0,24,24 Monate
GAS,81671,München,3000,NEW Energie,NEWgas ideal 24,10.95,83.18,0,24,24 Monate
GAS,81671,München,3000,NEW Energie,NEWgas online,11.06,83.18,0,12,12 Monate
GAS,81671,München,3000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12,10.2,131.38,50,12,12 Monate
GAS,81671,München,3000,R(H)EINPOWER,R(H)EINPOWER MeinGas 12 Natur,10.28,131.38,50,12,12 Monate
GAS,81671,München,3000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24,10.28,131.38,50,24,24 Monate
GAS,81671,München,3000,R(H)EINPOWER,R(H)EINPOWER MeinGas 24 Natur,10.36,131.38,50,24,24 Monate
GAS,81671,München,3000,Raiffeisen Energie,RGas 12,9.82,97.71,0,12,12 Monate
GAS,81671,München,3000,SWU Stadtwerke Ulm/Neu-Ulm,SWU SchwabenGas online,10.44,96.12,0,12,12 Monate
GAS,81671,München,3000,Stadtwerke Augsburg,swa Gas Online,9.94,112.92,0,12,12 Monate
GAS,81671,München,3000,Stadtwerke Flensburg,Flensburg eXzellent,9.34,95.08,0,12,12 Monate
GAS,81671,München,3000,Stadtwerke Leipzig,L-Gas.pur 12,9.62,161.73,60.77,12,12 Monate
GAS,81671,München,3000,Stadtwerke Leipzig,L-Gas.pur 24,9.33,161.73,65.77,24,24 Monate
GAS,81671,München,3000,Stadtwerke Pforzheim,SWP MaxSpar Gas,10.76,158.15,112,12,12 Monate
GAS,81671,München,3000,TEAG Thüringer Energie,TEAG.Gas direkt,9.64,114.14,33,12,12 Monate
GAS,81671,München,3000,Vattenfall Sales,Bio12 Gas 15,10.38,166.8,111,12,12 Monate
GAS,81671,München,3000,Vattenfall Sales,Bio24 Gas 15,10.54,166.8,111,24,24 Monate
GAS,81671,München,3000,Vattenfall Sales,Easy12 Gas,9.84,166.8,111,12,12 Monate
GAS,81671,München,3000,Vattenfall Sales,Easy12 Gas Standard,8.68,94.8,0,12,12 Monate
GAS,81671,München,3000,Vattenfall Sales,Easy24 Gas,10.04,166.8,121,24,24 Monate
GAS,81671,München,3000,Vattenfall Sales,Natur12 Gas,9.94,166.8,111,12,12 Monate
GAS,81671,München,3000,Vattenfall Sales,Natur24 Gas,10.14,166.8,121,24,24 Monate
GAS,81671,München,3000,Yello Strom,Mein Yello Gas Basic,9.7,161.31,76.89,12,12 Monate
GAS,81671,München,3000,eins energie in sachsen,einsErdgas Online,9.57,121.64,20.56,12,12 Monate
GAS,81671,München,3000,enercity,enercity Gas natürlich garantiert,9.13,181.32,97,12,12 Monate
GAS,81671,München,3000,team energie,teamgas günstig,9.2,114.36,0,12,12 Monate
GAS,81671,München,3000,team energie,teamgas günstig 24,10.16,109.56,0,24,24 Monate
GAS,81671,München,5000,E WIE EINFACH,EinfachGünstig Gas,10.21,146.4,171.52,12,12 Monate
GAS,81671,München,5000,E WIE EINFACH,MeinSmartTarif Gas,10.21,146.4,176.15,24,24 Monate
GAS,81671,München,5000,EWE Vertrieb,EWE Gas basis,10.35,151.06,192,12,12 Monate
